1 {'learning_rate': 0.00584572089249988, 'max_depth': 4, 'n_estimators': 50}
2 {'learning_rate': 0.00797524933568733, 'max_depth': 5, 'n_estimators': 200}
3 {'learning_rate': 0.009425757739177476, 'max_depth': 8, 'n_estimators': 50}
4 {'learning_rate': 0.0034647315675519637, 'max_depth': 3, 'n_estimators': 200}
5 {'learning_rate': 0.004862157069550746, 'max_depth': 8, 'n_estimators': 200}
6 {'learning_rate': 0.007215003673666294, 'max_depth': 5, 'n_estimators': 200}
7 {'learning_rate': 0.003083849518626969, 'max_depth': 5, 'n_estimators': 200}
8 {'learning_rate': 0.0017900309108961974, 'max_depth': 6, 'n_estimators': 100}
9 {'learning_rate': 0.007247614478533137, 'max_depth': 4, 'n_estimators': 200}
10 {'learning_rate': 0.008329780603787107, 'max_depth': 4, 'n_estimators': 200}
11 {'learning_rate': 0.009528470777406723, 'max_depth': 4, 'n_estimators': 100}
12 {'learning_rate': 0.0072015099589111415, 'max_depth': 4, 'n_estimators': 50}
13 {'learning_rate': 0.00538114494184482, 'max_depth': 6, 'n_estimators': 200}
14 {'learning_rate': 0.0034597512959415725, 'max_depth': 4, 'n_estimators': 100}
15 {'learning_rate': 0.0035059146485382294, 'max_depth': 4, 'n_estimators': 200}
16 {'learning_rate': 0.0009122310123988173, 'max_depth': 4, 'n_estimators': 200}
17 {'learning_rate': 0.003932199218315117, 'max_depth': 5, 'n_estimators': 100}
18 {'learning_rate': 0.00018719190320491566, 'max_depth': 3, 'n_estimators': 50}
19 {'learning_rate': 0.0030924235464413097, 'max_depth': 4, 'n_estimators': 200}
20 {'learning_rate': 0.004991134792238202, 'max_depth': 8, 'n_estimators': 200}
21 {'learning_rate': 0.0037759783324084594, 'max_depth': 4, 'n_estimators': 100}
22 {'learning_rate': 0.007941770162523308, 'max_depth': 3, 'n_estimators': 50}
23 {'learning_rate': 0.009407477867786262, 'max_depth': 3, 'n_estimators': 100}
24 {'learning_rate': 0.009480651267254213, 'max_depth': 8, 'n_estimators': 200}
25 {'learning_rate': 0.003920930959121935, 'max_depth': 3, 'n_estimators': 50}
26 {'learning_rate': 0.006494421957984785, 'max_depth': 4, 'n_estimators': 100}
27 {'learning_rate': 0.006394811841887409, 'max_depth': 3, 'n_estimators': 100}
28 {'learning_rate': 0.0019819587213856273, 'max_depth': 4, 'n_estimators': 200}
29 {'learning_rate': 0.007171921168775806, 'max_depth': 5, 'n_estimators': 200}
30 {'learning_rate': 0.008797610362137049, 'max_depth': 5, 'n_estimators': 100}
