1.000000000000000000e+00,7.510000000000000009e-01,5.590000000000000524e-01,6.929999999999999494e-01,7.510000000000000009e-01,6.440000000000000169e-01,6.830000000000000515e-01,4.939999999999999947e-01,6.830000000000000515e-01,8.719999999999999973e-01,4.939999999999999947e-01,1.430000000000000000e+02,2.100000000000000000e+01,3.900000000000000000e+01,3.800000000000000000e+01,6.634920634920635329e+00,3.854050711193568457e+00,2.159702824891295079e-05
2.000000000000000000e+00,7.389999999999999902e-01,5.769999999999999574e-01,6.939999999999999503e-01,7.389999999999999902e-01,5.969999999999999751e-01,6.909999999999999476e-01,5.580000000000000515e-01,6.909999999999999476e-01,8.229999999999999538e-01,5.580000000000000515e-01,1.350000000000000000e+02,2.900000000000000000e+01,3.400000000000000000e+01,4.300000000000000000e+01,5.887423935091277372e+00,3.158083296014329466e+00,1.994392238294677430e-05
3.000000000000000000e+00,7.139999999999999680e-01,5.240000000000000213e-01,6.600000000000000311e-01,7.139999999999999680e-01,5.590000000000000524e-01,6.550000000000000266e-01,4.939999999999999947e-01,6.550000000000000266e-01,8.169999999999999485e-01,4.939999999999999947e-01,1.340000000000000000e+02,3.000000000000000000e+01,3.900000000000000000e+01,3.800000000000000000e+01,4.352136752136751774e+00,2.697835497835497254e+00,2.304757492234740514e-05
4.000000000000000000e+00,7.179999999999999716e-01,5.280000000000000249e-01,6.630000000000000338e-01,7.179999999999999716e-01,5.669999999999999485e-01,6.580000000000000293e-01,4.939999999999999947e-01,6.580000000000000293e-01,8.229999999999999538e-01,4.939999999999999947e-01,1.350000000000000000e+02,2.900000000000000000e+01,3.900000000000000000e+01,3.800000000000000000e+01,4.535809018567639406e+00,2.790864308105686753e+00,2.287685214514483144e-05
5.000000000000000000e+00,7.720000000000000195e-01,6.360000000000000098e-01,7.349999999999999867e-01,7.720000000000000195e-01,6.490000000000000213e-01,7.319999999999999840e-01,6.229999999999999982e-01,7.319999999999999840e-01,8.409999999999999698e-01,6.229999999999999982e-01,1.380000000000000000e+02,2.600000000000000000e+01,2.900000000000000000e+01,4.800000000000000000e+01,8.785145888594163566e+00,3.932067932067931260e+00,1.664118843334113732e-05
6.000000000000000000e+00,7.389999999999999902e-01,5.400000000000000355e-01,6.790000000000000480e-01,7.389999999999999902e-01,6.169999999999999929e-01,6.700000000000000400e-01,4.809999999999999831e-01,6.700000000000000400e-01,8.599999999999999867e-01,4.809999999999999831e-01,1.410000000000000000e+02,2.300000000000000000e+01,4.000000000000000000e+01,3.700000000000000000e+01,5.670652173913043548e+00,3.426312817617164885e+00,2.246499392321914281e-05
7.000000000000000000e+00,7.179999999999999716e-01,5.530000000000000471e-01,6.730000000000000426e-01,7.179999999999999716e-01,5.600000000000000533e-01,6.720000000000000417e-01,5.450000000000000400e-01,6.720000000000000417e-01,7.990000000000000435e-01,5.450000000000000400e-01,1.310000000000000000e+02,3.300000000000000000e+01,3.500000000000000000e+01,4.200000000000000000e+01,4.763636363636363669e+00,2.710743801652892859e+00,2.115739408608520729e-05
8.000000000000000000e+00,7.510000000000000009e-01,6.300000000000000044e-01,7.209999999999999742e-01,7.510000000000000009e-01,5.999999999999999778e-01,7.279999999999999805e-01,6.620000000000000329e-01,7.279999999999999805e-01,7.930000000000000382e-01,6.620000000000000329e-01,1.300000000000000000e+02,3.400000000000000000e+01,2.600000000000000000e+01,5.100000000000000000e+01,7.499999999999999112e+00,3.194805194805195203e+00,1.583782071586949634e-05
9.000000000000000000e+00,7.299999999999999822e-01,5.110000000000000098e-01,6.630000000000000338e-01,7.299999999999999822e-01,6.069999999999999840e-01,6.540000000000000258e-01,4.420000000000000040e-01,6.540000000000000258e-01,8.659999999999999920e-01,4.420000000000000040e-01,1.420000000000000000e+02,2.200000000000000000e+01,4.300000000000000000e+01,3.400000000000000000e+01,5.103594080338266892e+00,3.291617473435654695e+00,2.397979897121085881e-05
1.000000000000000000e+01,7.510000000000000009e-01,5.310000000000000275e-01,6.810000000000000497e-01,7.510000000000000009e-01,6.670000000000000373e-01,6.690000000000000391e-01,4.420000000000000040e-01,6.690000000000000391e-01,8.960000000000000187e-01,4.420000000000000040e-01,1.470000000000000000e+02,1.700000000000000000e+01,4.300000000000000000e+01,3.400000000000000000e+01,6.837209302325581106e+00,4.259740259740260271e+00,2.316415955042137442e-05
