1.000000000000000000e+00,7.590000000000000080e-01,4.909999999999999920e-01,6.670000000000000373e-01,7.590000000000000080e-01,7.570000000000000062e-01,6.540000000000000258e-01,3.639999999999999902e-01,6.540000000000000258e-01,9.449999999999999512e-01,3.639999999999999902e-01,1.550000000000000000e+02,9.000000000000000000e+00,4.900000000000000000e+01,2.800000000000000000e+01,9.841269841269840057e+00,6.626262626262620969e+00,2.503397467992275228e-05
2.000000000000000000e+00,7.469999999999999973e-01,4.959999999999999964e-01,6.630000000000000338e-01,7.469999999999999973e-01,6.820000000000000506e-01,6.520000000000000240e-01,3.900000000000000133e-01,6.520000000000000240e-01,9.150000000000000355e-01,3.900000000000000133e-01,1.500000000000000000e+02,1.400000000000000000e+01,4.700000000000000000e+01,3.000000000000000000e+01,6.838905775075987847e+00,4.564007421150280130e+00,2.481258578819554088e-05
3.000000000000000000e+00,7.630000000000000115e-01,5.370000000000000329e-01,6.889999999999999458e-01,7.630000000000000115e-01,7.169999999999999707e-01,6.750000000000000444e-01,4.289999999999999925e-01,6.750000000000000444e-01,9.210000000000000409e-01,4.289999999999999925e-01,1.510000000000000000e+02,1.300000000000000000e+01,4.400000000000000000e+01,3.300000000000000000e+01,8.711538461538461675e+00,5.406593406593408702e+00,2.307497057941251123e-05
4.000000000000000000e+00,7.510000000000000009e-01,5.380000000000000338e-01,6.840000000000000524e-01,7.510000000000000009e-01,6.600000000000000311e-01,6.720000000000000417e-01,4.550000000000000155e-01,6.720000000000000417e-01,8.900000000000000133e-01,4.550000000000000155e-01,1.460000000000000000e+02,1.800000000000000000e+01,4.200000000000000000e+01,3.500000000000000000e+01,6.759259259259259522e+00,4.141414141414141881e+00,2.278042705707256175e-05
5.000000000000000000e+00,7.930000000000000382e-01,6.149999999999999911e-01,7.369999999999999885e-01,7.930000000000000382e-01,7.550000000000000044e-01,7.199999999999999734e-01,5.190000000000000169e-01,7.199999999999999734e-01,9.210000000000000409e-01,5.190000000000000169e-01,1.510000000000000000e+02,1.300000000000000000e+01,3.700000000000000000e+01,4.000000000000000000e+01,1.255717255717255831e+01,6.553446553446556244e+00,1.940395253268779692e-05
6.000000000000000000e+00,7.680000000000000160e-01,5.410000000000000364e-01,6.929999999999999494e-01,7.680000000000000160e-01,7.329999999999999849e-01,6.780000000000000471e-01,4.289999999999999925e-01,6.780000000000000471e-01,9.270000000000000462e-01,4.289999999999999925e-01,1.520000000000000000e+02,1.200000000000000000e+01,4.400000000000000000e+01,3.300000000000000000e+01,9.500000000000000000e+00,5.857142857142860315e+00,2.292316156244269190e-05
7.000000000000000000e+00,7.339999999999999858e-01,4.670000000000000262e-01,6.450000000000000178e-01,7.339999999999999858e-01,6.510000000000000231e-01,6.360000000000000098e-01,3.639999999999999902e-01,6.360000000000000098e-01,9.090000000000000302e-01,3.639999999999999902e-01,1.490000000000000000e+02,1.500000000000000000e+01,4.900000000000000000e+01,2.800000000000000000e+01,5.676190476190476453e+00,3.975757575757577378e+00,2.604205419723507436e-05
8.000000000000000000e+00,7.179999999999999716e-01,4.520000000000000129e-01,6.310000000000000053e-01,7.179999999999999716e-01,5.959999999999999742e-01,6.239999999999999991e-01,3.639999999999999902e-01,6.239999999999999991e-01,8.840000000000000080e-01,3.639999999999999902e-01,1.450000000000000000e+02,1.900000000000000000e+01,4.900000000000000000e+01,2.800000000000000000e+01,4.360902255639096836e+00,3.138755980861244410e+00,2.676045569233121831e-05
9.000000000000000000e+00,7.299999999999999822e-01,5.320000000000000284e-01,6.710000000000000409e-01,7.299999999999999822e-01,5.969999999999999751e-01,6.640000000000000346e-01,4.809999999999999831e-01,6.640000000000000346e-01,8.479999999999999760e-01,4.809999999999999831e-01,1.390000000000000000e+02,2.500000000000000000e+01,4.000000000000000000e+01,3.700000000000000000e+01,5.143000000000000682e+00,3.152207792207791570e+00,2.278823124585538674e-05
1.000000000000000000e+01,7.510000000000000009e-01,5.000000000000000000e-01,6.670000000000000373e-01,7.510000000000000009e-01,6.979999999999999538e-01,6.550000000000000266e-01,3.900000000000000133e-01,6.550000000000000266e-01,9.210000000000000409e-01,3.900000000000000133e-01,1.510000000000000000e+02,1.300000000000000000e+01,4.700000000000000000e+01,3.000000000000000000e+01,7.414075286415712895e+00,4.915084915084917405e+00,2.464826402800881881e-05
