1.000000000000000000e+00,7.550000000000000044e-01,6.550000000000000266e-01,7.329999999999999849e-01,7.550000000000000044e-01,5.959999999999999742e-01,7.479999999999999982e-01,7.269999999999999796e-01,7.479999999999999982e-01,7.680000000000000160e-01,7.269999999999999796e-01,1.260000000000000000e+02,3.800000000000000000e+01,2.100000000000000000e+01,5.600000000000000000e+01,8.842105263157895578e+00,3.138755980861244410e+00,1.319818392989124695e-05
2.000000000000000000e+00,7.099999999999999645e-01,5.929999999999999716e-01,6.840000000000000524e-01,7.099999999999999645e-01,5.370000000000000329e-01,6.969999999999999529e-01,6.620000000000000329e-01,6.969999999999999529e-01,7.319999999999999840e-01,6.620000000000000329e-01,1.200000000000000000e+02,4.400000000000000000e+01,2.600000000000000000e+01,5.100000000000000000e+01,5.349650349650350023e+00,2.468713105076741243e+00,1.715763910885862104e-05
3.000000000000000000e+00,7.339999999999999858e-01,6.280000000000000027e-01,7.109999999999999654e-01,7.339999999999999858e-01,5.679999999999999494e-01,7.259999999999999787e-01,7.009999999999999565e-01,7.259999999999999787e-01,7.500000000000000000e-01,7.009999999999999565e-01,1.230000000000000000e+02,4.100000000000000000e+01,2.300000000000000000e+01,5.400000000000000000e+01,7.043478260869566299e+00,2.805194805194805241e+00,1.480771855548774040e-05
4.000000000000000000e+00,7.389999999999999902e-01,6.400000000000000133e-01,7.169999999999999707e-01,7.389999999999999902e-01,5.709999999999999520e-01,7.359999999999999876e-01,7.269999999999999796e-01,7.359999999999999876e-01,7.439999999999999947e-01,7.269999999999999796e-01,1.220000000000000000e+02,4.200000000000000000e+01,2.100000000000000000e+01,5.600000000000000000e+01,7.746031746031746046e+00,2.839826839826840033e+00,1.363091127185489439e-05
5.000000000000000000e+00,7.299999999999999822e-01,5.959999999999999742e-01,6.969999999999999529e-01,7.299999999999999822e-01,5.709999999999999520e-01,7.019999999999999574e-01,6.229999999999999982e-01,7.019999999999999574e-01,7.800000000000000266e-01,6.229999999999999982e-01,1.280000000000000000e+02,3.600000000000000000e+01,2.900000000000000000e+01,4.800000000000000000e+01,5.885057471264367734e+00,2.839826839826840033e+00,1.794128127969591552e-05
6.000000000000000000e+00,7.179999999999999716e-01,6.219999999999999973e-01,6.989999999999999547e-01,7.179999999999999716e-01,5.440000000000000391e-01,7.199999999999999734e-01,7.269999999999999796e-01,7.199999999999999734e-01,7.129999999999999671e-01,7.269999999999999796e-01,1.170000000000000000e+02,4.700000000000000000e+01,2.100000000000000000e+01,5.600000000000000000e+01,6.638297872340424455e+00,2.537717601547388568e+00,1.421342884757518903e-05
7.000000000000000000e+00,7.630000000000000115e-01,6.500000000000000222e-01,7.359999999999999876e-01,7.630000000000000115e-01,6.159999999999999920e-01,7.439999999999999947e-01,6.879999999999999449e-01,7.439999999999999947e-01,7.990000000000000435e-01,6.879999999999999449e-01,1.310000000000000000e+02,3.300000000000000000e+01,2.400000000000000000e+01,5.300000000000000000e+01,8.766414141414143657e+00,3.420700511609603200e+00,1.450792737331556945e-05
8.000000000000000000e+00,6.850000000000000533e-01,5.679999999999999494e-01,6.600000000000000311e-01,6.850000000000000533e-01,5.050000000000000044e-01,6.750000000000000444e-01,6.490000000000000213e-01,6.750000000000000444e-01,7.009999999999999565e-01,6.490000000000000213e-01,1.150000000000000000e+02,4.900000000000000000e+01,2.700000000000000000e+01,5.000000000000000000e+01,4.346182917611489671e+00,2.173336867214417989e+00,1.859222431862941067e-05
9.000000000000000000e+00,7.299999999999999822e-01,6.199999999999999956e-01,7.049999999999999600e-01,7.299999999999999822e-01,5.639999999999999458e-01,7.189999999999999725e-01,6.879999999999999449e-01,7.189999999999999725e-01,7.500000000000000000e-01,6.879999999999999449e-01,1.230000000000000000e+02,4.100000000000000000e+01,2.400000000000000000e+01,5.300000000000000000e+01,6.625000000000000888e+00,2.753246753246753276e+00,1.545153240572633914e-05
1.000000000000000000e+01,7.179999999999999716e-01,6.089999999999999858e-01,6.939999999999999503e-01,7.179999999999999716e-01,5.460000000000000409e-01,7.099999999999999645e-01,6.879999999999999449e-01,7.099999999999999645e-01,7.319999999999999840e-01,6.879999999999999449e-01,1.200000000000000000e+02,4.400000000000000000e+01,2.400000000000000000e+01,5.300000000000000000e+01,6.022727272727273373e+00,2.565525383707201623e+00,1.583782071586949634e-05
